#Meteorological data for Loobos (from PALS), 1997-.
#1 years of 30 minute data.
#    Down  Down      Rainfall      Snowfall     Air       Wind                 Specific
#    SWR   LWR        rate           rate      temp.      speed     Pressure   humidity
# (W m-2) (W m-2)  (kg m-2 s-1) (kg m-2 s-1)   (K)       (m s-1) )   (Pa)      (kg kg-1)
   33.3  282.5     0.000e+00     0.000e+00   275.930     1.610     101011.9   4.628e-03
   23.9  283.1     0.000e+00     0.000e+00   276.070     1.530     101012.1   4.674e-03
   14.5  284.1     0.000e+00     0.000e+00   276.290     1.570     101012.3   4.748e-03
    4.4  285.0     0.000e+00     0.000e+00   276.490     1.500     101012.6   4.817e-03
    0.5  284.9     0.000e+00     0.000e+00   276.560     1.530     101012.6   4.768e-03
    0.0  285.1     0.000e+00     0.000e+00   276.640     1.360     101012.7   4.766e-03
    0.0  285.3     0.000e+00     0.000e+00   276.680     1.160     101012.8   4.775e-03
    0.0  284.8     0.000e+00     0.000e+00   276.480     1.230     101012.6   4.780e-03
    0.0  284.4     0.000e+00     0.000e+00   276.360     1.060     101012.4   4.772e-03
    0.0  284.3     0.000e+00     0.000e+00   276.340     0.920     101012.4   4.765e-03
    0.0  284.4     0.000e+00     0.000e+00   276.360     0.820     101012.4   4.772e-03
    0.0  284.5     0.000e+00     0.000e+00   276.370     1.020     101012.4   4.776e-03
    0.0  284.5     0.000e+00     0.000e+00   276.430     1.030     101012.5   4.753e-03
    0.0  284.4     0.000e+00     0.000e+00   276.430     0.790     101012.5   4.734e-03
    0.0  284.5     0.000e+00     0.000e+00   276.450     0.530     101012.5   4.741e-03
    0.0  284.8     0.000e+00     0.000e+00   276.500     0.870     101012.6   4.767e-03
    0.0  284.8     0.000e+00     0.000e+00   276.510     0.180     101012.6   4.775e-03
    0.0  284.9     0.000e+00     0.000e+00   276.500     0.100     101012.6   4.791e-03
    0.0  285.0     0.000e+00     0.000e+00   276.510     0.520     101012.6   4.804e-03
    0.0  285.3     0.000e+00     0.000e+00   276.580     0.420     101012.7   4.828e-03
    0.0  285.4     0.000e+00     0.000e+00   276.610     0.430     101012.7   4.839e-03
    0.0  285.4     0.000e+00     0.000e+00   276.600     0.640     101012.7   4.840e-03
    0.0  285.4     0.000e+00     0.000e+00   276.590     0.490     101012.7   4.841e-03
    0.0  285.4     0.000e+00     0.000e+00   276.580     0.760     101012.7   4.843e-03
    0.0  285.5     0.000e+00     0.000e+00   276.600     0.310     101012.7   4.845e-03
    0.0  285.5     0.000e+00     0.000e+00   276.610     0.660     101012.7   4.853e-03
    0.0  285.7     0.000e+00     0.000e+00   276.650     0.930     101012.8   4.872e-03
    0.0  285.6     0.000e+00     0.000e+00   276.630     0.100     101012.7   4.865e-03
    0.0  285.6     0.000e+00     0.000e+00   276.620     0.470     101012.7   4.862e-03
    0.0  285.6     0.000e+00     0.000e+00   276.610     0.100     101012.7   4.858e-03
    0.0  285.6     0.000e+00     0.000e+00   276.630     0.400     101012.7   4.865e-03
    0.0  285.6     0.000e+00     0.000e+00   276.630     0.040     101012.7   4.865e-03
    0.0  285.8     0.000e+00     0.000e+00   276.660     0.270     101012.8   4.875e-03
    2.1  285.8     0.000e+00     0.000e+00   276.660     0.840     101012.8   4.875e-03
    8.7  286.1     0.000e+00     0.000e+00   276.720     0.330     101012.8   4.896e-03
   19.5  286.8     0.000e+00     0.000e+00   276.890     0.360     101013.0   4.956e-03
   38.9  288.4     0.000e+00     0.000e+00   277.230     0.550     101013.4   5.077e-03
   66.8  290.7     0.000e+00     0.000e+00   277.720     0.190     101013.9   5.256e-03
   71.8  294.0     0.000e+00     0.000e+00   278.450     0.140     101014.8   5.506e-03
   79.8  296.2     0.000e+00     0.000e+00   278.990     0.280     101015.4   5.649e-03
  130.9  299.6     0.000e+00     0.000e+00   279.780     0.370     101016.2   5.884e-03
  158.1  304.4     0.000e+00     0.000e+00   281.050     1.710     101017.6   6.153e-03
  197.6  305.2     0.000e+00     0.000e+00   281.530     3.690     101018.1   6.065e-03
  159.8  304.4     0.000e+00     0.000e+00   281.180     4.340     101017.8   6.081e-03
   83.0  303.8     0.000e+00     0.000e+00   281.020     3.930     101017.6   6.054e-03
   45.5  302.1     0.000e+00     0.000e+00   280.620     4.030     101017.2   5.934e-03
   31.1  300.9     0.000e+00     0.000e+00   280.330     3.950     101016.8   5.861e-03
   29.4  299.8     0.000e+00     0.000e+00   280.170     3.420     101016.7   5.746e-03
   46.7  298.8     0.000e+00     0.000e+00   280.210     3.760     101016.7   5.543e-03
   43.5  297.9     0.000e+00     0.000e+00   280.320     3.330     101016.8   5.327e-03
   25.8  297.2     0.000e+00     0.000e+00   280.330     2.950     101016.8   5.198e-03
    5.8  296.3     0.000e+00     0.000e+00   280.200     3.220     101016.7   5.095e-03
    0.0  295.9     0.000e+00     0.000e+00   280.040     3.410     101016.5   5.101e-03
    0.0  295.4     0.000e+00     0.000e+00   279.910     3.310     101016.4   5.061e-03
    0.0  294.6     0.000e+00     0.000e+00   279.670     3.040     101016.1   5.032e-03
    0.0  292.4     0.000e+00     0.000e+00   279.400     3.140     101015.8   4.778e-03
    0.0  290.7     0.000e+00     0.000e+00   278.980     2.910     101015.4   4.663e-03
    0.0  289.2     0.000e+00     0.000e+00   278.520     3.040     101014.8   4.615e-03
    0.0  287.8     0.000e+00     0.000e+00   278.040     3.580     101014.3   4.580e-03
    0.0  286.9     0.000e+00     0.000e+00   277.800     3.900     101014.0   4.541e-03
    0.0  285.1     0.000e+00     0.000e+00   277.510     4.020     101013.7   4.355e-03
    0.0  282.5     0.000e+00     0.000e+00   277.110     4.220     101013.3   4.072e-03
    0.0  279.7     0.000e+00     0.000e+00   276.700     4.800     101012.8   3.775e-03
    0.0  277.8     0.000e+00     0.000e+00   276.360     4.590     101012.4   3.589e-03
    0.0  276.5     0.000e+00     0.000e+00   276.030     4.480     101012.0   3.500e-03
    0.0  275.7     0.000e+00     0.000e+00   275.760     4.470     101011.7   3.488e-03
    0.0  274.7     0.000e+00     0.000e+00   275.460     4.380     101011.4   3.459e-03
    0.0  273.9     0.000e+00     0.000e+00   275.240     4.460     101011.1   3.418e-03
    0.0  273.1     0.000e+00     0.000e+00   275.020     4.270     101010.9   3.381e-03
    0.0  272.3     0.000e+00     0.000e+00   274.810     4.320     101010.7   3.335e-03
    0.0  271.8     0.000e+00     0.000e+00   274.690     4.470     101010.5   3.301e-03
    0.0  271.1     0.000e+00     0.000e+00   274.490     4.670     101010.3   3.275e-03
    0.0  270.6     0.000e+00     0.000e+00   274.340     4.530     101010.1   3.256e-03
    0.0  269.8     0.000e+00     0.000e+00   274.140     3.910     101009.9   3.205e-03
    0.0  269.0     0.000e+00     0.000e+00   273.980     4.590     101009.7   3.128e-03
    0.0  268.0     0.000e+00     0.000e+00   273.850     4.710     101009.6   3.019e-03
    0.0  267.3     0.000e+00     0.000e+00   273.750     4.140     101009.4   2.930e-03
    0.0  266.7     0.000e+00     0.000e+00   273.630     4.160     101009.3   2.884e-03
    0.0  266.2     0.000e+00     0.000e+00   273.480     4.230     101009.1   2.876e-03
    0.0  265.6     0.000e+00     0.000e+00   273.220     3.800     101008.8   2.887e-03
    0.0  265.0     0.000e+00     0.000e+00   272.940     4.070     101008.5   2.906e-03
    7.3  265.0     0.000e+00     0.000e+00   272.910     4.260     101008.5   2.926e-03
   42.9  265.6     0.000e+00     0.000e+00   273.080     4.150     101008.7   2.955e-03
   98.2  266.9     0.000e+00     0.000e+00   273.440     4.170     101009.1   3.007e-03
  154.1  269.0     0.000e+00     0.000e+00   274.080     3.810     101009.8   3.082e-03
  212.0  272.2     0.000e+00     0.000e+00   275.070     3.630     101011.0   3.189e-03
  262.4  276.0     0.000e+00     0.000e+00   276.280     3.780     101012.3   3.309e-03
  303.9  278.8     0.000e+00     0.000e+00   277.160     3.860     101013.3   3.394e-03
  335.6  281.3     0.000e+00     0.000e+00   277.910     4.230     101014.2   3.479e-03
  353.9  283.2     0.000e+00     0.000e+00   278.490     4.600     101014.8   3.553e-03
  363.0  285.7     0.000e+00     0.000e+00   279.230     3.760     101015.6   3.646e-03
  360.5  286.8     0.000e+00     0.000e+00   279.600     4.150     101016.0   3.671e-03
  344.0  288.4     0.000e+00     0.000e+00   280.070     3.720     101016.6   3.734e-03
  319.0  289.5     0.000e+00     0.000e+00   280.420     4.050     101016.9   3.759e-03
  282.5  290.1     0.000e+00     0.000e+00   280.620     4.000     101017.2   3.773e-03
  236.6  290.3     0.000e+00     0.000e+00   280.710     4.440     101017.3   3.783e-03
  186.4  290.4     0.000e+00     0.000e+00   280.730     4.380     101017.3   3.785e-03
  112.8  289.9     0.000e+00     0.000e+00   280.570     4.130     101017.1   3.775e-03
   54.7  288.8     0.000e+00     0.000e+00   280.200     3.550     101016.7   3.751e-03
    8.6  287.3     0.000e+00     0.000e+00   279.620     3.010     101016.1   3.748e-03
    0.0  285.8     0.000e+00     0.000e+00   279.080     3.150     101015.5   3.739e-03
    0.0  284.4     0.000e+00     0.000e+00   278.750     3.480     101015.1   3.647e-03
    0.0  283.9     0.000e+00     0.000e+00   278.710     4.090     101015.0   3.571e-03
    0.0  283.5     0.000e+00     0.000e+00   278.560     3.820     101014.9   3.577e-03
    0.0  283.3     0.000e+00     0.000e+00   278.410     3.210     101014.7   3.604e-03
    0.0  282.4     0.000e+00     0.000e+00   278.080     3.310     101014.4   3.595e-03
    0.0  282.3     0.000e+00     0.000e+00   278.020     3.390     101014.3   3.611e-03
    0.0  282.5     0.000e+00     0.000e+00   278.060     3.340     101014.3   3.634e-03
    0.0  283.3     0.000e+00     0.000e+00   278.220     2.510     101014.5   3.690e-03
    0.0  285.0     0.000e+00     0.000e+00   278.540     2.830     101014.9   3.853e-03
    0.0  289.1     0.000e+00     0.000e+00   278.990     3.160     101015.4   4.373e-03
    0.0  290.8     0.000e+00     0.000e+00   279.140     2.930     101015.5   4.611e-03
    0.0  292.7     0.000e+00     0.000e+00   279.140     3.220     101015.5   4.954e-03
    0.0  292.7     0.000e+00     0.000e+00   278.930     3.160     101015.3   5.048e-03
    0.0  292.3     1.111e-04     0.000e+00   278.420     2.830     101014.7   5.213e-03
    0.0  291.7     2.222e-04     0.000e+00   278.000     2.720     101014.3   5.313e-03
    0.0  291.9     1.111e-04     0.000e+00   277.970     2.800     101014.2   5.350e-03
    0.0  292.6     0.000e+00     0.000e+00   278.120     3.000     101014.4   5.406e-03
    0.0  293.4     3.333e-04     0.000e+00   278.290     2.360     101014.6   5.472e-03
    0.0  294.3     1.111e-04     0.000e+00   278.490     2.310     101014.8   5.549e-03
    0.0  295.4     1.111e-04     0.000e+00   278.710     2.400     101015.0   5.635e-03
    0.0  296.6     0.000e+00     0.000e+00   278.950     2.400     101015.3   5.731e-03
    0.0  298.1     0.000e+00     0.000e+00   279.270     2.450     101015.7   5.860e-03
    0.0  298.9     0.000e+00     0.000e+00   279.430     2.160     101015.9   5.926e-03
    0.0  300.0     0.000e+00     0.000e+00   279.660     2.570     101016.1   6.022e-03
    0.0  302.1     0.000e+00     0.000e+00   280.070     2.960     101016.6   6.196e-03
    0.0  303.6     0.000e+00     0.000e+00   280.370     2.660     101016.9   6.326e-03
    0.0  305.2     0.000e+00     0.000e+00   280.680     2.750     101017.2   6.463e-03
    0.0  306.9     0.000e+00     0.000e+00   281.010     2.980     101017.6   6.612e-03
    1.7  307.8     0.000e+00     0.000e+00   281.190     2.710     101017.8   6.694e-03
   12.2  309.4     0.000e+00     0.000e+00   281.500     2.780     101018.1   6.839e-03
   22.1  311.0     0.000e+00     0.000e+00   281.810     2.730     101018.5   6.986e-03
   98.8  313.2     0.000e+00     0.000e+00   282.220     2.640     101018.9   7.184e-03
  155.1  317.4     0.000e+00     0.000e+00   282.990     2.610     101019.7   7.571e-03
   76.9  319.6     0.000e+00     0.000e+00   283.430     2.900     101020.2   7.761e-03
  112.7  320.4     0.000e+00     0.000e+00   283.610     2.770     101020.4   7.825e-03
  172.6  323.2     0.000e+00     0.000e+00   284.210     2.770     101021.0   8.049e-03
  233.7  326.3     0.000e+00     0.000e+00   284.910     3.360     101021.8   8.273e-03
  310.2  329.6     0.000e+00     0.000e+00   285.770     3.470     101022.7   8.479e-03
  334.5  332.8     0.000e+00     0.000e+00   286.620     2.760     101023.6   8.652e-03
  219.7  333.3     0.000e+00     0.000e+00   286.950     3.040     101023.9   8.576e-03
  128.2  332.6     0.000e+00     0.000e+00   286.910     3.310     101023.9   8.475e-03
  116.6  332.4     0.000e+00     0.000e+00   287.100     3.580     101024.1   8.343e-03
  145.2  333.0     0.000e+00     0.000e+00   287.350     3.100     101024.4   8.350e-03
   43.9  332.8     0.000e+00     0.000e+00   287.050     2.850     101024.0   8.444e-03
   23.3  331.3     0.000e+00     0.000e+00   286.940     2.580     101023.9   8.226e-03
   20.6  330.1     0.000e+00     0.000e+00   286.770     2.130     101023.8   8.085e-03
    6.9  330.1     0.000e+00     0.000e+00   286.380     2.600     101023.3   8.269e-03
    0.0  327.7     0.000e+00     0.000e+00   285.570     2.610     101022.5   8.222e-03
    0.0  325.2     0.000e+00     0.000e+00   284.840     2.710     101021.7   8.114e-03
    0.0  323.0     0.000e+00     0.000e+00   284.270     2.860     101021.1   7.991e-03
    0.0  321.8     0.000e+00     0.000e+00   284.040     2.630     101020.9   7.876e-03
    0.0  320.2     0.000e+00     0.000e+00   283.730     2.960     101020.5   7.737e-03
    0.0  319.1     0.000e+00     0.000e+00   283.510     2.900     101020.3   7.646e-03
    0.0  317.9     0.000e+00     0.000e+00   283.280     2.500     101020.0   7.528e-03
    0.0  315.8     0.000e+00     0.000e+00   282.840     2.620     101019.6   7.367e-03
    0.0  314.9     0.000e+00     0.000e+00   282.660     3.160     101019.4   7.285e-03
    0.0  314.4     0.000e+00     0.000e+00   282.570     3.420     101019.3   7.240e-03
    0.0  313.7     0.000e+00     0.000e+00   282.410     2.950     101019.1   7.191e-03
    0.0  314.2     0.000e+00     0.000e+00   282.490     3.040     101019.2   7.237e-03
    0.0  315.5     0.000e+00     0.000e+00   282.770     2.760     101019.5   7.332e-03
    0.0  316.2     0.000e+00     0.000e+00   282.910     2.770     101019.6   7.394e-03
    0.0  316.9     0.000e+00     0.000e+00   283.040     2.790     101019.8   7.460e-03
    0.0  317.2     0.000e+00     0.000e+00   283.110     3.030     101019.9   7.488e-03
    0.0  316.8     0.000e+00     0.000e+00   283.010     2.990     101019.8   7.452e-03
    0.0  317.1     0.000e+00     0.000e+00   283.080     3.100     101019.8   7.473e-03
    0.0  317.1     0.000e+00     0.000e+00   283.110     2.880     101019.9   7.465e-03
    0.0  317.5     0.000e+00     0.000e+00   283.200     2.540     101020.0   7.503e-03
    0.0  318.4     0.000e+00     0.000e+00   283.400     2.740     101020.2   7.566e-03
    0.0  318.1     0.000e+00     0.000e+00   283.280     3.140     101020.0   7.575e-03
    0.0  318.4     0.000e+00     0.000e+00   283.210     3.060     101020.0   7.646e-03
    0.0  319.9     0.000e+00     0.000e+00   283.450     2.980     101020.2   7.811e-03
    0.0  320.3     1.111e-04     0.000e+00   283.520     2.650     101020.3   7.848e-03
    0.0  320.5     0.000e+00     0.000e+00   283.560     2.540     101020.3   7.869e-03
    0.0  320.1     0.000e+00     0.000e+00   283.490     2.430     101020.3   7.832e-03
    0.0  319.3     0.000e+00     0.000e+00   283.350     2.330     101020.1   7.758e-03
    0.0  318.4     0.000e+00     0.000e+00   283.170     2.270     101019.9   7.664e-03
    1.1  318.1     0.000e+00     0.000e+00   283.130     2.460     101019.9   7.643e-03
    8.3  319.0     0.000e+00     0.000e+00   283.280     2.510     101020.0   7.721e-03
    9.7  319.0     2.222e-04     0.000e+00   283.290     2.390     101020.1   7.727e-03
   49.3  319.7     0.000e+00     0.000e+00   283.410     2.530     101020.2   7.790e-03
   46.3  320.8     0.000e+00     0.000e+00   283.620     2.650     101020.4   7.901e-03
  108.5  323.2     0.000e+00     0.000e+00   284.040     2.280     101020.9   8.128e-03
  135.4  325.6     0.000e+00     0.000e+00   284.520     2.870     101021.4   8.345e-03
  122.9  326.3     0.000e+00     0.000e+00   284.740     2.850     101021.6   8.367e-03
  127.5  327.3     0.000e+00     0.000e+00   285.070     3.120     101022.0   8.388e-03
  119.6  327.6     0.000e+00     0.000e+00   285.230     3.340     101022.1   8.373e-03
  106.8  327.5     0.000e+00     0.000e+00   285.410     3.120     101022.3   8.260e-03
   90.1  327.3     0.000e+00     0.000e+00   285.480     2.670     101022.4   8.200e-03
  162.5  328.3     0.000e+00     0.000e+00   285.780     2.880     101022.7   8.238e-03
  111.0  328.4     0.000e+00     0.000e+00   285.930     3.120     101022.9   8.173e-03
   79.7  328.0     0.000e+00     0.000e+00   285.950     3.030     101022.9   8.091e-03
   28.6  327.4     0.000e+00     0.000e+00   285.840     2.730     101022.8   8.042e-03
   57.3  327.1     0.000e+00     0.000e+00   285.960     2.900     101022.9   7.921e-03
   46.3  326.6     0.000e+00     0.000e+00   285.820     2.310     101022.8   7.912e-03
    8.5  324.2     0.000e+00     0.000e+00   285.170     2.160     101022.1   7.778e-03
    0.0  322.2     0.000e+00     0.000e+00   284.530     1.730     101021.4   7.720e-03
    0.0  321.3     0.000e+00     0.000e+00   284.210     1.980     101021.0   7.712e-03
    0.0  319.9     0.000e+00     0.000e+00   283.750     2.020     101020.5   7.668e-03
    0.0  317.6     0.000e+00     0.000e+00   283.200     2.060     101020.0   7.511e-03
    0.0  317.0     0.000e+00     0.000e+00   283.050     2.000     101019.8   7.480e-03
    0.0  316.3     0.000e+00     0.000e+00   282.880     1.970     101019.6   7.439e-03
    0.0  316.7     0.000e+00     0.000e+00   282.960     2.160     101019.7   7.457e-03
    0.0  316.6     0.000e+00     0.000e+00   282.910     2.170     101019.6   7.470e-03
    0.0  317.5     0.000e+00     0.000e+00   283.090     1.850     101019.8   7.546e-03
    0.0  317.8     0.000e+00     0.000e+00   283.150     1.690     101019.9   7.577e-03
    0.0  317.6     1.106e-03     0.000e+00   283.060     1.480     101019.8   7.577e-03
    0.0  317.7     3.333e-04     0.000e+00   283.050     2.510     101019.8   7.602e-03
    0.0  320.2     2.222e-04     0.000e+00   283.500     2.370     101020.3   7.837e-03
    0.0  321.6     1.111e-04     0.000e+00   283.760     2.380     101020.6   7.976e-03
    0.0  322.1     1.111e-04     0.000e+00   283.840     2.750     101020.6   8.019e-03
    0.0  320.9     0.000e+00     0.000e+00   283.630     2.830     101020.4   7.906e-03
    0.0  320.4     4.444e-04     0.000e+00   283.540     2.620     101020.3   7.858e-03
    0.0  319.8     0.000e+00     0.000e+00   283.440     3.320     101020.2   7.805e-03
    0.0  320.1     0.000e+00     0.000e+00   283.490     4.340     101020.3   7.832e-03
    0.0  321.2     0.000e+00     0.000e+00   283.690     3.360     101020.5   7.939e-03
    0.0  321.2     0.000e+00     0.000e+00   283.690     4.040     101020.5   7.939e-03
    0.0  320.9     0.000e+00     0.000e+00   283.630     4.290     101020.4   7.906e-03
    0.0  322.8     0.000e+00     0.000e+00   283.970     3.960     101020.8   8.090e-03
    0.0  325.9     0.000e+00     0.000e+00   284.510     3.450     101021.4   8.389e-03
    0.0  329.7     0.000e+00     0.000e+00   285.260     3.780     101022.2   8.725e-03
    0.0  330.9     0.000e+00     0.000e+00   285.680     3.470     101022.6   8.746e-03
    0.0  329.7     0.000e+00     0.000e+00   285.790     4.000     101022.7   8.481e-03
    0.0  326.9     1.111e-04     0.000e+00   285.420     5.760     101022.3   8.141e-03
    0.0  320.6     0.000e+00     0.000e+00   283.870     7.670     101020.7   7.738e-03
    0.0  317.8     0.000e+00     0.000e+00   283.340     6.780     101020.1   7.489e-03
    2.7  317.2     0.000e+00     0.000e+00   283.460     6.790     101020.2   7.316e-03
   15.0  317.3     0.000e+00     0.000e+00   283.500     5.590     101020.3   7.320e-03
   17.5  317.6     0.000e+00     0.000e+00   283.510     5.260     101020.3   7.364e-03
   21.6  317.3     0.000e+00     0.000e+00   283.470     4.980     101020.2   7.336e-03
   19.2  316.9     0.000e+00     0.000e+00   283.100     4.870     101019.9   7.429e-03
   27.2  317.4     0.000e+00     0.000e+00   283.280     5.020     101020.0   7.443e-03
   37.2  317.8     1.111e-04     0.000e+00   283.400     5.800     101020.2   7.465e-03
   31.1  316.8     2.222e-04     0.000e+00   283.000     5.690     101019.7   7.470e-03
   19.1  316.6     2.222e-04     0.000e+00   282.910     5.610     101019.6   7.477e-03
   16.0  316.8     2.222e-04     0.000e+00   282.930     5.480     101019.7   7.495e-03
   14.8  316.8     1.111e-04     0.000e+00   282.880     5.820     101019.6   7.515e-03
   11.8  316.9     1.111e-04     0.000e+00   282.910     5.600     101019.6   7.530e-03
   10.8  317.3     0.000e+00     0.000e+00   283.060     4.820     101019.8   7.531e-03
    9.6  317.2     1.111e-04     0.000e+00   283.010     4.720     101019.8   7.536e-03
    9.8  317.3     0.000e+00     0.000e+00   283.000     4.340     101019.7   7.553e-03
    5.1  317.3     0.000e+00     0.000e+00   283.040     4.270     101019.8   7.544e-03
    6.9  317.6     0.000e+00     0.000e+00   283.130     4.190     101019.9   7.544e-03
    0.9  317.7     0.000e+00     0.000e+00   283.220     4.310     101020.0   7.529e-03
    0.0  318.0     0.000e+00     0.000e+00   283.310     3.790     101020.1   7.528e-03
    0.0  318.2     0.000e+00     0.000e+00   283.370     3.860     101020.1   7.536e-03
    0.0  318.3     0.000e+00     0.000e+00   283.450     3.820     101020.2   7.530e-03
    0.0  318.6     0.000e+00     0.000e+00   283.540     3.990     101020.3   7.528e-03
    0.0  318.7     0.000e+00     0.000e+00   283.630     3.810     101020.4   7.511e-03
    0.0  318.4     0.000e+00     0.000e+00   283.600     3.430     101020.4   7.472e-03
    0.0  317.8     0.000e+00     0.000e+00   283.620     3.700     101020.4   7.348e-03
    0.0  315.8     0.000e+00     0.000e+00   283.340     3.480     101020.1   7.117e-03
    0.0  313.3     0.000e+00     0.000e+00   282.810     3.290     101019.5   6.925e-03
    0.0  311.3     0.000e+00     0.000e+00   282.480     3.390     101019.2   6.720e-03
    0.0  310.5     0.000e+00     0.000e+00   282.480     3.360     101019.2   6.567e-03
    0.0  309.8     0.000e+00     0.000e+00   282.310     3.060     101019.0   6.527e-03
    0.0  309.1     0.000e+00     0.000e+00   282.050     2.770     101018.7   6.519e-03
    0.0  306.6     0.000e+00     0.000e+00   281.360     2.630     101018.0   6.407e-03
    0.0  304.6     0.000e+00     0.000e+00   280.830     2.600     101017.4   6.282e-03
    0.0  305.0     0.000e+00     0.000e+00   280.870     2.700     101017.4   6.346e-03
    0.0  306.9     0.000e+00     0.000e+00   281.250     2.950     101017.8   6.500e-03
    0.0  309.7     0.000e+00     0.000e+00   281.950     2.900     101018.6   6.679e-03
    0.0  310.2     0.000e+00     0.000e+00   282.250     3.060     101018.9   6.637e-03
    0.0  308.1     0.000e+00     0.000e+00   281.720     2.800     101018.4   6.498e-03
    0.0  307.7     0.000e+00     0.000e+00   281.640     3.020     101018.3   6.470e-03
    0.0  308.3     0.000e+00     0.000e+00   281.880     2.900     101018.5   6.465e-03
    0.0  307.4     0.000e+00     0.000e+00   281.660     3.000     101018.3   6.396e-03
    0.0  307.3     0.000e+00     0.000e+00   281.720     3.440     101018.4   6.352e-03
    0.0  307.5     0.000e+00     0.000e+00   281.880     3.730     101018.5   6.310e-03
    0.0  307.1     0.000e+00     0.000e+00   281.910     3.980     101018.6   6.232e-03
    0.0  307.3     0.000e+00     0.000e+00   282.120     3.990     101018.8   6.172e-03
    0.0  307.2     0.000e+00     0.000e+00   282.160     3.870     101018.8   6.139e-03
    0.0  306.5     0.000e+00     0.000e+00   281.940     3.570     101018.6   6.111e-03
    2.1  306.0     0.000e+00     0.000e+00   281.750     3.420     101018.4   6.108e-03
   20.5  307.8     0.000e+00     0.000e+00   282.310     3.600     101019.0   6.166e-03
   64.5  309.1     0.000e+00     0.000e+00   282.670     3.440     101019.4   6.238e-03
   68.4  310.6     0.000e+00     0.000e+00   283.080     3.550     101019.8   6.307e-03
   47.2  311.0     0.000e+00     0.000e+00   282.970     4.100     101019.7   6.442e-03
   53.0  311.3     1.111e-04     0.000e+00   282.890     3.960     101019.6   6.527e-03
   69.0  311.7     0.000e+00     0.000e+00   282.950     4.100     101019.7   6.576e-03
  187.4  313.2     0.000e+00     0.000e+00   283.160     4.210     101019.9   6.747e-03
  108.4  315.1     0.000e+00     0.000e+00   283.590     4.280     101020.4   6.884e-03
   80.9  315.6     0.000e+00     0.000e+00   283.730     4.360     101020.5   6.901e-03
  207.6  317.5     0.000e+00     0.000e+00   284.270     4.260     101021.1   6.992e-03
   87.8  317.9     0.000e+00     0.000e+00   284.560     5.100     101021.4   6.928e-03
   57.1  317.8     0.000e+00     0.000e+00   284.660     4.900     101021.5   6.864e-03
  115.6  318.2     0.000e+00     0.000e+00   284.800     4.610     101021.7   6.878e-03
  163.5  319.0     0.000e+00     0.000e+00   285.140     4.000     101022.0   6.852e-03
  145.7  318.6     0.000e+00     0.000e+00   285.280     4.410     101022.2   6.722e-03
   76.4  317.1     0.000e+00     0.000e+00   285.070     4.490     101022.0   6.550e-03
   52.5  316.2     0.000e+00     0.000e+00   284.770     4.420     101021.6   6.522e-03
    6.8  314.7     0.000e+00     0.000e+00   284.310     3.750     101021.1   6.465e-03
    0.0  313.5     0.000e+00     0.000e+00   284.060     3.880     101020.9   6.373e-03
    0.0  312.6     0.000e+00     0.000e+00   283.850     3.700     101020.7   6.299e-03
    0.0  312.2     0.000e+00     0.000e+00   283.820     3.420     101020.6   6.247e-03
    0.0  311.9     0.000e+00     0.000e+00   283.730     3.160     101020.5   6.233e-03
    0.0  310.7     0.000e+00     0.000e+00   283.430     3.950     101020.2   6.170e-03
    0.0  309.2     0.000e+00     0.000e+00   283.040     3.840     101019.8   6.077e-03
    0.0  307.6     0.000e+00     0.000e+00   282.550     3.750     101019.3   6.018e-03
    0.0  306.9     0.000e+00     0.000e+00   282.400     3.600     101019.1   5.957e-03
    0.0  306.4     0.000e+00     0.000e+00   282.320     3.750     101019.0   5.902e-03
    0.0  305.8     0.000e+00     0.000e+00   282.200     4.170     101018.9   5.854e-03
    0.0  305.7     0.000e+00     0.000e+00   282.220     3.800     101018.9   5.841e-03
    0.0  306.5     0.000e+00     0.000e+00   282.390     3.690     101019.1   5.902e-03
    0.0  308.6     0.000e+00     0.000e+00   282.960     4.410     101019.7   6.014e-03
    0.0  310.0     0.000e+00     0.000e+00   283.340     4.840     101020.1   6.070e-03
    0.0  310.5     0.000e+00     0.000e+00   283.150     4.460     101019.9   6.261e-03
    0.0  310.1     0.000e+00     0.000e+00   283.130     4.530     101019.9   6.191e-03
    0.0  310.7     0.000e+00     0.000e+00   283.430     5.010     101020.2   6.154e-03
    0.0  310.7     5.556e-04     0.000e+00   282.490     4.460     101019.2   6.608e-03
    0.0  310.6     3.333e-04     0.000e+00   281.900     4.170     101018.6   6.874e-03
    0.0  310.7     4.444e-04     0.000e+00   281.820     3.820     101018.5   6.927e-03
    0.0  311.4     1.111e-04     0.000e+00   281.890     4.450     101018.5   7.017e-03
    0.0  312.2     0.000e+00     0.000e+00   282.070     4.280     101018.7   7.075e-03
    0.0  312.5     0.000e+00     0.000e+00   282.180     4.070     101018.9   7.071e-03
    0.0  312.7     0.000e+00     0.000e+00   282.220     3.860     101018.9   7.091e-03
    0.0  313.3     0.000e+00     0.000e+00   282.350     3.460     101019.0   7.140e-03
    0.0  313.9     0.000e+00     0.000e+00   282.500     3.380     101019.2   7.184e-03
    0.0  314.2     0.000e+00     0.000e+00   282.560     3.510     101019.3   7.198e-03
    0.0  313.8     0.000e+00     0.000e+00   282.490     3.390     101019.2   7.157e-03
    0.0  311.6     3.333e-04     0.000e+00   282.150     3.910     101018.8   6.928e-03
